,date_time,NE,Success Ratio of Message Transfer,Number of Received Error Answer Messages,Number of Initiated Error Answer Messages,Peak Load of CPU Usage of the Main Processor(%),Peak Memory Usage of the Main Processor(%),Peak Load of CPU Usage(%),Mean Ratio of the CPU Usage(%),Mean Load of CPU Usage(%)
367,30/4/2020 9:00,vDRHXA,100,115968,893,20,79,49,6,4
368,30/4/2020 9:15,vDRKPA,100,116522,1259,17,78,24,5,3
369,30/4/2020 9:15,vDRHXA,100,116740,1323,20,79,50,6,4
370,30/4/2020 9:30,vDRKPA,100,116704,1164,17,78,24,5,4
371,30/4/2020 9:30,vDRHXA,100,116378,1263,21,79,50,6,4
372,30/4/2020 9:45,vDRKPA,100,117450,856,18,78,25,5,4
373,30/4/2020 9:45,vDRHXA,100,117328,965,22,79,51,6,4
374,30/4/2020 10:00,vDRKPA,100,117355,791,18,78,25,5,4
375,30/4/2020 10:00,vDRHXA,100,117785,877,21,79,51,6,4
376,30/4/2020 10:15,vDRKPA,100,120221,800,19,78,27,6,4
377,30/4/2020 10:15,vDRHXA,100,120281,855,23,79,52,6,4
378,30/4/2020 10:30,vDRKPA,100,122003,826,19,78,26,6,4
379,30/4/2020 10:30,vDRHXA,100,121890,907,22,79,51,6,4
380,30/4/2020 10:45,vDRKPA,100,122711,1094,19,78,26,6,4
381,30/4/2020 10:45,vDRHXA,100,122688,1222,22,79,52,6,4
382,30/4/2020 11:00,vDRKPA,100,123656,1127,20,78,27,6,4
383,30/4/2020 11:00,vDRHXA,100,123600,1175,24,79,52,6,4
384,30/4/2020 11:15,vDRKPA,100,121380,934,20,78,28,6,4
385,30/4/2020 11:15,vDRHXA,100,121636,1008,26,79,53,7,4
386,30/4/2020 11:30,vDRKPA,100,120534,554,20,78,27,6,4
387,30/4/2020 11:30,vDRHXA,100,121944,659,25,79,52,7,4
388,30/4/2020 11:45,vDRKPA,100,122046,971,20,78,27,6,4
389,30/4/2020 11:45,vDRHXA,100,122178,1064,26,79,53,7,4
390,30/4/2020 12:00,vDRKPA,100,122856,1309,20,78,28,6,4
391,30/4/2020 12:00,vDRHXA,100,123392,1389,26,79,53,7,4
392,30/4/2020 12:15,vDRKPA,100,123742,1877,20,78,28,6,4
393,30/4/2020 12:15,vDRHXA,100,124728,1970,26,79,53,7,4
394,30/4/2020 12:30,vDRKPA,100,125247,1774,20,78,28,6,4
395,30/4/2020 12:30,vDRHXA,100,125298,1833,26,79,53,7,4
396,30/4/2020 12:45,vDRKPA,100,121427,1623,20,78,28,6,4
397,30/4/2020 12:45,vDRHXA,100,122199,1714,26,79,53,7,4
398,30/4/2020 13:00,vDRKPA,100,123044,1946,20,78,28,6,4
399,30/4/2020 13:00,vDRHXA,100,122715,2040,26,79,53,7,4
400,30/4/2020 13:15,vDRKPA,100,122555,1947,21,78,29,6,4
401,30/4/2020 13:15,vDRHXA,100,122415,1996,26,79,54,7,4
402,30/4/2020 13:30,vDRKPA,100,122671,1954,20,78,28,6,4
403,30/4/2020 13:30,vDRHXA,100,123258,2029,26,79,54,7,4
404,30/4/2020 13:45,vDRKPA,100,123294,1738,20,78,28,6,4
405,30/4/2020 13:45,vDRHXA,100,122806,1802,26,79,54,7,4
406,30/4/2020 14:00,vDRKPA,100,122196,1629,21,78,29,6,4
407,30/4/2020 14:00,vDRHXA,100,122745,1761,27,79,54,7,4
408,30/4/2020 14:15,vDRKPA,100,125902,1847,21,78,29,6,4
409,30/4/2020 14:15,vDRHXA,100,125060,1921,26,79,54,7,4
410,30/4/2020 14:30,vDRKPA,100,127405,1665,21,78,29,6,4
411,30/4/2020 14:30,vDRHXA,100,127714,1760,27,79,54,7,4
412,30/4/2020 14:45,vDRKPA,100,127167,1455,21,78,29,6,4
413,30/4/2020 14:45,vDRHXA,100,127279,1506,27,79,54,7,4
414,30/4/2020 15:00,vDRKPA,100,126103,1363,21,78,29,6,4
415,30/4/2020 15:00,vDRHXA,100,125377,1457,26,79,54,7,4
416,30/4/2020 15:15,vDRKPA,100,126911,1623,21,78,29,6,4
417,30/4/2020 15:15,vDRHXA,100,126975,1668,26,79,54,7,4
418,30/4/2020 15:30,vDRKPA,100,127727,1876,21,78,29,6,4
419,30/4/2020 15:30,vDRHXA,100,128432,1945,26,79,54,7,4
420,30/4/2020 15:45,vDRKPA,100,127809,1701,21,78,29,6,4
421,30/4/2020 15:45,vDRHXA,100,127572,1771,27,79,54,7,4
422,30/4/2020 16:00,vDRKPA,100,126951,1615,21,78,28,6,4
423,30/4/2020 16:00,vDRHXA,100,128440,1717,26,79,54,7,4
424,30/4/2020 16:15,vDRKPA,100,125875,1057,21,78,29,6,4
425,30/4/2020 16:15,vDRHXA,100,125609,1147,27,79,54,7,4
426,30/4/2020 16:30,vDRKPA,100,126312,1061,21,78,28,6,4
427,30/4/2020 16:30,vDRHXA,100,126659,1136,26,79,54,7,4
428,30/4/2020 16:45,vDRKPA,100,127322,1349,21,78,29,6,4
429,30/4/2020 16:45,vDRHXA,100,127778,1433,27,79,54,7,4
430,30/4/2020 17:00,vDRKPA,100,125671,1402,21,78,29,6,4
431,30/4/2020 17:00,vDRHXA,100,123875,1513,26,79,54,7,4
432,30/4/2020 17:15,vDRKPA,100,125061,1585,21,78,29,6,4
433,30/4/2020 17:15,vDRHXA,100,125735,1661,26,79,54,7,4
434,30/4/2020 17:30,vDRKPA,100,127924,1711,21,78,29,6,4
435,30/4/2020 17:30,vDRHXA,100,127774,1794,25,79,54,7,4
436,30/4/2020 17:45,vDRKPA,100,129872,2109,21,78,29,6,4
437,30/4/2020 17:45,vDRHXA,100,129786,2217,25,79,54,7,4
438,30/4/2020 18:00,vDRKPA,100,128129,2173,21,78,29,6,4
439,30/4/2020 18:00,vDRHXA,100,128659,2253,25,79,54,7,4
440,30/4/2020 18:15,vDRKPA,100,127720,1948,21,78,29,6,4
441,30/4/2020 18:15,vDRHXA,100,127724,2010,25,79,54,7,4
442,30/4/2020 18:30,vDRKPA,100,128210,2405,20,78,28,6,4
443,30/4/2020 18:30,vDRHXA,100,127943,2542,24,79,53,7,4
444,30/4/2020 18:45,vDRKPA,100,126300,2503,20,78,28,6,4
445,30/4/2020 18:45,vDRHXA,100,125688,2572,24,79,53,7,4
446,30/4/2020 19:00,vDRKPA,100,126985,2597,20,78,27,6,4
447,30/4/2020 19:00,vDRHXA,100,128299,2680,24,79,53,7,4
448,30/4/2020 19:15,vDRKPA,100,127563,2554,20,78,29,6,4
449,30/4/2020 19:15,vDRHXA,100,126895,2604,24,79,53,7,4
450,30/4/2020 19:30,vDRKPA,100,126362,2687,21,78,28,6,4
451,30/4/2020 19:30,vDRHXA,100,126876,2734,24,79,53,6,4
452,30/4/2020 19:45,vDRKPA,100,124780,2201,19,78,26,6,4
453,30/4/2020 19:45,vDRHXA,100,123331,2242,22,79,52,6,4
454,30/4/2020 20:00,vDRKPA,100,128821,2074,19,78,26,6,4
455,30/4/2020 20:00,vDRHXA,100,127559,2141,22,79,52,6,4
456,30/4/2020 20:15,vDRKPA,100,128605,2032,19,78,26,6,4
457,30/4/2020 20:15,vDRHXA,100,128398,2114,23,79,51,6,4
458,30/4/2020 20:30,vDRKPA,100,126403,1788,18,78,26,5,4
459,30/4/2020 20:30,vDRHXA,100,126886,1879,22,79,51,6,4
460,30/4/2020 20:45,vDRKPA,100,126255,2310,18,78,25,5,4
461,30/4/2020 20:45,vDRHXA,100,126953,2389,22,79,51,6,4
462,30/4/2020 21:00,vDRKPA,100,126365,2085,18,78,25,5,4
463,30/4/2020 21:00,vDRHXA,100,126645,2169,21,79,50,6,4
464,30/4/2020 21:15,vDRKPA,100,126082,2111,19,78,26,5,4
465,30/4/2020 21:15,vDRHXA,100,126853,2175,21,79,50,6,4
466,30/4/2020 21:30,vDRKPA,100,125358,1935,18,78,25,5,4
467,30/4/2020 21:30,vDRHXA,100,124848,2036,21,79,50,6,4
468,30/4/2020 21:45,vDRKPA,100,125978,1871,18,78,25,5,4
469,30/4/2020 21:45,vDRHXA,100,126431,1962,21,79,50,6,4
470,30/4/2020 22:00,vDRKPA,100,126081,1703,17,78,24,5,3
471,30/4/2020 22:00,vDRHXA,100,125338,1759,21,79,50,6,4
472,30/4/2020 22:15,vDRKPA,100,126977,1714,18,78,24,5,3
473,30/4/2020 22:15,vDRHXA,100,126333,1759,21,79,50,6,4
474,30/4/2020 22:30,vDRKPA,100,124280,1969,17,78,23,5,3
475,30/4/2020 22:30,vDRHXA,100,124702,2020,21,79,49,6,4
476,30/4/2020 22:45,vDRKPA,100,121473,1417,17,78,24,5,3
477,30/4/2020 22:45,vDRHXA,100,121614,1469,20,79,49,6,4
478,30/4/2020 23:00,vDRKPA,100,120996,1118,16,78,23,5,3
479,30/4/2020 23:00,vDRHXA,100,120158,1191,19,79,48,6,4
480,30/4/2020 23:15,vDRKPA,100,121361,1432,17,78,23,5,3
481,30/4/2020 23:15,vDRHXA,100,120597,1486,20,79,48,6,4
482,30/4/2020 23:30,vDRKPA,100,122065,1498,16,78,22,5,3
483,30/4/2020 23:30,vDRHXA,100,122148,1543,19,79,48,6,4
484,30/4/2020 23:45,vDRKPA,100,120764,2034,16,78,22,5,3
485,30/4/2020 23:45,vDRHXA,100,121002,2120,18,79,48,5,4
486,1/5/2020 0:00,vDRKPA,100,120281,1921,16,78,23,5,3
487,1/5/2020 0:00,vDRHXA,100,121094,1947,19,79,47,5,4
488,1/5/2020 0:15,vDRKPA,100,117011,1809,16,78,22,5,3
489,1/5/2020 0:15,vDRHXA,100,116882,1877,19,79,48,5,4
490,1/5/2020 0:30,vDRKPA,100,114891,1774,15,78,21,5,3
491,1/5/2020 0:30,vDRHXA,100,115912,1799,18,79,46,5,3
492,1/5/2020 0:45,vDRKPA,100,113045,1436,15,78,21,5,3
493,1/5/2020 0:45,vDRHXA,100,113033,1473,17,79,46,5,3
494,1/5/2020 1:00,vDRKPA,100,114323,1464,15,78,20,5,3
495,1/5/2020 1:00,vDRHXA,100,114580,1539,18,79,46,5,3
496,1/5/2020 1:15,vDRKPA,100,112877,1434,15,78,20,4,3
497,1/5/2020 1:15,vDRHXA,100,112614,1491,17,79,45,5,3
498,1/5/2020 1:30,vDRKPA,100,113086,1429,14,78,20,4,3
499,1/5/2020 1:30,vDRHXA,100,112836,1455,16,79,45,5,3
500,1/5/2020 1:45,vDRKPA,100,111985,1176,14,78,19,4,3
501,1/5/2020 1:45,vDRHXA,100,111839,1240,16,79,44,5,3
502,1/5/2020 2:00,vDRKPA,100,110529,1302,13,78,19,4,3
503,1/5/2020 2:00,vDRHXA,100,112222,1322,16,79,44,5,3
504,1/5/2020 2:15,vDRKPA,100,110562,1498,13,78,19,4,3
505,1/5/2020 2:15,vDRHXA,100,111726,1546,16,79,43,5,3
506,1/5/2020 2:30,vDRKPA,100,112404,1788,13,78,19,4,3
507,1/5/2020 2:30,vDRHXA,100,112091,1841,15,79,43,5,3
508,1/5/2020 2:45,vDRKPA,100,113480,2019,13,78,19,4,3
509,1/5/2020 2:45,vDRHXA,100,113059,2086,15,79,43,5,3
510,1/5/2020 3:00,vDRKPA,100,113875,2041,13,78,19,4,3
511,1/5/2020 3:00,vDRHXA,100,113453,2065,0,0,0,0,0
512,1/5/2020 3:15,vDRKPA,100,113168,1814,13,78,19,4,3
513,1/5/2020 3:15,vDRHXA,100,112932,1867,15,79,42,4,3
514,1/5/2020 3:30,vDRKPA,100,112549,2071,12,78,19,4,3
515,1/5/2020 3:30,vDRHXA,100,112868,2131,14,79,42,4,3
516,1/5/2020 3:45,vDRKPA,100,111779,2045,12,78,19,4,3
517,1/5/2020 3:45,vDRHXA,100,112969,2082,15,79,42,4,3
518,1/5/2020 4:00,vDRKPA,100,112881,1969,12,78,19,4,3
519,1/5/2020 4:00,vDRHXA,100,111467,2005,14,79,42,4,3
520,1/5/2020 4:15,vDRKPA,100,113023,1742,13,78,19,4,3
521,1/5/2020 4:15,vDRHXA,100,113442,1752,16,79,43,5,3
522,1/5/2020 4:30,vDRKPA,100,112231,1431,13,78,19,4,3
523,1/5/2020 4:30,vDRHXA,100,112140,1462,15,79,43,5,3
524,1/5/2020 4:45,vDRKPA,100,112183,1182,13,78,19,4,3
525,1/5/2020 4:45,vDRHXA,100,112842,1251,16,79,44,5,3
526,1/5/2020 5:00,vDRKPA,100,112727,1124,14,78,19,4,3
527,1/5/2020 5:00,vDRHXA,100,113668,1180,16,79,44,5,3
528,1/5/2020 5:15,vDRKPA,100,115143,1055,14,78,20,5,3
529,1/5/2020 5:15,vDRHXA,100,115142,1120,17,79,45,5,3
530,1/5/2020 5:30,vDRKPA,100,114916,1065,14,78,20,5,3
531,1/5/2020 5:30,vDRHXA,100,115623,1102,17,79,45,5,3
532,1/5/2020 5:45,vDRKPA,100,113389,1173,14,78,20,5,3
533,1/5/2020 5:45,vDRHXA,100,113961,1197,17,79,45,5,3
534,1/5/2020 6:00,vDRKPA,100,113157,1371,14,78,20,5,3
535,1/5/2020 6:00,vDRHXA,100,113508,1405,16,79,45,5,3
536,1/5/2020 6:15,vDRKPA,100,114548,1429,14,78,20,4,3
537,1/5/2020 6:15,vDRHXA,100,114164,1491,16,79,45,5,3
538,1/5/2020 6:30,vDRKPA,100,112359,1164,14,78,20,4,3
539,1/5/2020 6:30,vDRHXA,100,111942,1197,17,79,45,5,3
540,1/5/2020 6:45,vDRKPA,100,112794,1717,14,78,20,4,3
541,1/5/2020 6:45,vDRHXA,100,113158,1745,16,79,45,5,3
542,1/5/2020 7:00,vDRKPA,100,113394,1770,14,78,20,4,3
543,1/5/2020 7:00,vDRHXA,100,114025,1844,17,79,45,5,3
544,1/5/2020 7:15,vDRKPA,100,113659,1803,14,78,20,5,3
545,1/5/2020 7:15,vDRHXA,100,113601,1805,17,79,45,5,3
546,1/5/2020 7:30,vDRKPA,100,114088,1533,14,78,20,5,3
547,1/5/2020 7:30,vDRHXA,100,114177,1570,17,79,45,5,3
548,1/5/2020 7:45,vDRKPA,100,115515,1468,15,78,21,5,3
549,1/5/2020 7:45,vDRHXA,100,115588,1508,17,79,45,5,3
550,1/5/2020 8:00,vDRKPA,100,115045,1067,15,78,20,5,3
551,1/5/2020 8:00,vDRHXA,100,115193,1131,17,79,45,5,3
552,1/5/2020 8:15,vDRKPA,100,114811,850,15,78,20,5,3
553,1/5/2020 8:15,vDRHXA,100,115655,873,18,79,46,5,3
554,1/5/2020 8:30,vDRKPA,100,115351,528,15,78,21,5,3
555,1/5/2020 8:30,vDRHXA,100,115996,606,18,79,47,5,3
556,1/5/2020 8:45,vDRKPA,100,115983,263,16,78,22,5,3
557,1/5/2020 8:45,vDRHXA,100,117372,340,18,79,47,5,4
558,1/5/2020 9:00,vDRKPA,100,116655,538,16,78,22,5,3
559,1/5/2020 9:00,vDRHXA,100,116365,607,18,79,47,5,4
560,1/5/2020 9:15,vDRKPA,100,118601,846,16,78,23,5,3
561,1/5/2020 9:15,vDRHXA,100,117918,875,19,79,48,5,4
562,1/5/2020 9:30,vDRKPA,100,119170,842,18,78,23,5,3
563,1/5/2020 9:30,vDRHXA,100,119947,840,19,79,48,6,4
564,1/5/2020 9:45,vDRKPA,100,119380,1097,17,78,24,5,3
565,1/5/2020 9:45,vDRHXA,100,119354,1117,20,79,48,6,4
566,1/5/2020 10:00,vDRKPA,100,119542,854,17,78,24,5,3
567,1/5/2020 10:00,vDRHXA,100,119668,888,20,79,49,6,4
568,1/5/2020 10:15,vDRKPA,100,121676,829,17,78,24,5,3
569,1/5/2020 10:15,vDRHXA,100,120950,901,21,79,49,6,4
570,1/5/2020 10:30,vDRKPA,100,122746,1139,18,78,24,5,3
571,1/5/2020 10:30,vDRHXA,100,122970,1187,21,79,50,6,4
572,1/5/2020 10:45,vDRKPA,100,121855,1070,19,78,25,5,4
573,1/5/2020 10:45,vDRHXA,100,121115,1152,21,79,50,6,4
574,1/5/2020 11:00,vDRKPA,100,119371,803,18,78,25,5,4
575,1/5/2020 11:00,vDRHXA,100,119691,883,21,79,50,6,4
576,1/5/2020 11:15,vDRKPA,100,120438,833,18,78,25,5,4
577,1/5/2020 11:15,vDRHXA,100,121364,874,22,79,50,6,4
578,1/5/2020 11:30,vDRKPA,100,121971,813,18,78,26,5,4
579,1/5/2020 11:30,vDRHXA,100,120810,838,22,79,51,6,4
580,1/5/2020 11:45,vDRKPA,100,120582,581,19,78,26,5,4
581,1/5/2020 11:45,vDRHXA,100,120707,627,22,79,51,6,4
582,1/5/2020 12:00,vDRKPA,100,121768,522,19,78,26,5,4
583,1/5/2020 12:00,vDRHXA,100,120732,556,23,79,52,6,4
584,1/5/2020 12:15,vDRKPA,100,121912,801,19,78,26,6,4
585,1/5/2020 12:15,vDRHXA,100,121243,866,23,79,52,6,4
586,1/5/2020 12:30,vDRKPA,100,121110,803,19,78,26,6,4
587,1/5/2020 12:30,vDRHXA,100,120680,888,23,79,52,6,4
588,1/5/2020 12:45,vDRKPA,100,120368,796,19,78,27,6,4
589,1/5/2020 12:45,vDRHXA,100,121470,883,23,79,52,6,4
590,1/5/2020 13:00,vDRKPA,100,119459,513,19,78,26,6,4
591,1/5/2020 13:00,vDRHXA,100,119800,535,23,79,52,6,4
592,1/5/2020 13:15,vDRKPA,100,118806,482,20,78,27,6,4
593,1/5/2020 13:15,vDRHXA,100,120179,574,23,79,53,6,4
594,1/5/2020 13:30,vDRKPA,100,121468,476,20,78,27,6,4
595,1/5/2020 13:30,vDRHXA,100,121038,542,23,79,52,6,4
596,1/5/2020 13:45,vDRKPA,100,123913,482,20,78,27,6,4
597,1/5/2020 13:45,vDRHXA,100,125256,554,23,79,53,6,4
598,1/5/2020 14:00,vDRKPA,100,123827,501,19,78,27,6,4
599,1/5/2020 14:00,vDRHXA,100,123973,583,23,79,53,6,4
600,1/5/2020 14:15,vDRKPA,100,125098,406,20,78,28,6,4
601,1/5/2020 14:15,vDRHXA,100,122844,484,24,79,53,6,4
602,1/5/2020 14:30,vDRKPA,100,121259,171,20,78,27,6,4
603,1/5/2020 14:30,vDRHXA,100,121319,207,24,79,52,7,4
604,1/5/2020 14:45,vDRKPA,100,121037,143,20,78,28,6,4
605,1/5/2020 14:45,vDRHXA,100,121394,232,24,79,53,7,4
606,1/5/2020 15:00,vDRKPA,100,121052,191,20,78,28,6,4
607,1/5/2020 15:00,vDRHXA,100,121470,255,23,79,53,7,4
608,1/5/2020 15:15,vDRKPA,100,120685,496,20,78,28,6,4
609,1/5/2020 15:15,vDRHXA,100,120938,632,24,79,53,7,4
610,1/5/2020 15:30,vDRKPA,100,125007,809,21,78,28,6,4
611,1/5/2020 15:30,vDRHXA,100,124924,874,24,79,53,7,4
612,1/5/2020 15:45,vDRKPA,100,124555,862,20,78,28,6,4
613,1/5/2020 15:45,vDRHXA,100,124923,944,24,79,53,7,4
614,1/5/2020 16:00,vDRKPA,100,125001,1092,20,78,28,6,4
615,1/5/2020 16:00,vDRHXA,100,124939,1163,24,79,53,7,4
616,1/5/2020 16:15,vDRKPA,100,124271,1080,20,78,28,6,4
617,1/5/2020 16:15,vDRHXA,100,125122,1154,24,79,53,7,4
618,1/5/2020 16:30,vDRKPA,100,126803,1354,20,78,28,6,4
619,1/5/2020 16:30,vDRHXA,100,126069,1449,24,79,53,7,4
620,1/5/2020 16:45,vDRKPA,100,124314,1517,20,78,28,6,4
621,1/5/2020 16:45,vDRHXA,100,123987,1592,24,79,53,7,4
622,1/5/2020 17:00,vDRKPA,100,122136,1464,20,78,28,6,4
623,1/5/2020 17:00,vDRHXA,100,121926,1534,24,79,53,7,4
624,1/5/2020 17:15,vDRKPA,100,122520,1588,20,78,28,6,4
625,1/5/2020 17:15,vDRHXA,100,123988,1673,24,79,53,7,4
626,1/5/2020 17:30,vDRKPA,100,125202,2155,20,78,28,6,4
627,1/5/2020 17:30,vDRHXA,100,125814,2258,24,79,53,7,4
628,1/5/2020 17:45,vDRKPA,100,125801,2314,21,78,29,6,4
629,1/5/2020 17:45,vDRHXA,100,127272,2386,24,79,53,7,4
630,1/5/2020 18:00,vDRKPA,100,125497,2566,21,78,28,6,4
631,1/5/2020 18:00,vDRHXA,100,127123,2673,24,79,53,7,4
632,1/5/2020 18:15,vDRKPA,100,126742,2524,21,78,29,6,4
633,1/5/2020 18:15,vDRHXA,100,126007,2616,25,79,54,7,4
634,1/5/2020 18:30,vDRKPA,100,125758,2305,20,78,28,6,4
635,1/5/2020 18:30,vDRHXA,100,125949,2401,24,79,54,7,4
636,1/5/2020 18:45,vDRKPA,100,124137,2270,20,78,28,6,4
637,1/5/2020 18:45,vDRHXA,100,124591,2320,24,79,53,7,4
638,1/5/2020 19:00,vDRKPA,100,126153,2157,23,78,32,6,4
639,1/5/2020 19:00,vDRHXA,100,126117,2242,26,79,56,7,4
640,1/5/2020 19:15,vDRKPA,100,125627,2029,21,78,28,6,4
641,1/5/2020 19:15,vDRHXA,100,125863,2086,25,79,53,7,4
642,1/5/2020 19:30,vDRKPA,100,124990,1707,21,78,29,6,4
643,1/5/2020 19:30,vDRHXA,100,124209,1772,25,79,53,6,4
644,1/5/2020 19:45,vDRKPA,100,126186,1938,19,78,26,5,4
645,1/5/2020 19:45,vDRHXA,100,125512,2021,22,79,52,6,4
646,1/5/2020 20:00,vDRKPA,100,125559,1355,19,78,26,6,4
647,1/5/2020 20:00,vDRHXA,100,124533,1404,22,79,51,6,4
648,1/5/2020 20:15,vDRKPA,100,121254,1358,19,78,26,6,4
649,1/5/2020 20:15,vDRHXA,100,121149,1417,23,79,52,6,4
650,1/5/2020 20:30,vDRKPA,100,122401,1641,18,78,25,5,4
651,1/5/2020 20:30,vDRHXA,100,122994,1712,22,79,51,6,4
652,1/5/2020 20:45,vDRKPA,100,124448,2026,18,78,25,5,4
653,1/5/2020 20:45,vDRHXA,100,125733,2085,22,79,51,6,4
654,1/5/2020 21:00,vDRKPA,100,124079,2488,18,78,25,5,4
655,1/5/2020 21:00,vDRHXA,100,125367,2584,21,79,50,6,4
656,1/5/2020 21:15,vDRKPA,100,125843,2911,18,78,25,5,4
657,1/5/2020 21:15,vDRHXA,100,125882,3008,21,79,50,6,4
658,1/5/2020 21:30,vDRKPA,100,126743,3102,18,78,25,5,4
659,1/5/2020 21:30,vDRHXA,100,126097,3187,21,79,50,6,4
660,1/5/2020 21:45,vDRKPA,100,125422,2836,17,78,24,5,4
661,1/5/2020 21:45,vDRHXA,100,125226,2900,21,79,50,6,4
662,1/5/2020 22:00,vDRKPA,100,127997,2748,17,78,24,5,4
663,1/5/2020 22:00,vDRHXA,100,127911,2796,21,79,50,6,4
664,1/5/2020 22:15,vDRKPA,100,127282,2637,18,78,25,5,3
665,1/5/2020 22:15,vDRHXA,100,126358,2704,21,79,50,6,4
666,1/5/2020 22:30,vDRKPA,100,123644,2729,17,78,24,5,3
667,1/5/2020 22:30,vDRHXA,100,123865,2755,20,79,49,6,4
668,1/5/2020 22:45,vDRKPA,100,123269,2382,17,78,24,5,3
669,1/5/2020 22:45,vDRHXA,100,123060,2425,20,79,49,6,4
670,1/5/2020 23:00,vDRKPA,100,123556,2096,17,78,23,5,3
671,1/5/2020 23:00,vDRHXA,100,123978,2185,19,79,48,6,4
672,1/5/2020 23:15,vDRKPA,100,124251,1703,16,78,23,5,3
673,1/5/2020 23:15,vDRHXA,100,124584,1754,19,79,48,6,4
674,1/5/2020 23:30,vDRKPA,100,123084,1642,16,78,21,5,3
675,1/5/2020 23:30,vDRHXA,100,123209,1669,19,79,47,5,4
676,1/5/2020 23:45,vDRKPA,100,123413,1670,16,78,22,5,3
677,1/5/2020 23:45,vDRHXA,100,122784,1697,18,79,47,5,4
678,2/5/2020 0:00,vDRKPA,100,121116,2051,16,78,22,5,3
679,2/5/2020 0:00,vDRHXA,100,121153,2049,19,79,47,5,4
680,2/5/2020 0:15,vDRKPA,100,118038,2023,16,78,22,5,3
681,2/5/2020 0:15,vDRHXA,100,118182,2064,18,79,47,5,3
682,2/5/2020 0:30,vDRKPA,100,117188,1712,15,78,20,5,3
683,2/5/2020 0:30,vDRHXA,100,115917,1721,18,79,46,5,3
684,2/5/2020 0:45,vDRKPA,100,115469,1913,14,78,20,5,3
685,2/5/2020 0:45,vDRHXA,100,116570,1958,17,79,45,5,3
686,2/5/2020 1:00,vDRKPA,100,114624,1840,14,78,20,4,3
687,2/5/2020 1:00,vDRHXA,100,114272,1849,16,79,45,5,3
688,2/5/2020 1:15,vDRKPA,100,113259,1652,14,78,20,4,3
689,2/5/2020 1:15,vDRHXA,100,112785,1661,16,79,44,5,3
690,2/5/2020 1:30,vDRKPA,100,111897,1218,14,78,19,4,3
691,2/5/2020 1:30,vDRHXA,100,112659,1243,16,79,44,5,3
692,2/5/2020 1:45,vDRKPA,100,112017,1393,14,78,19,4,3
693,2/5/2020 1:45,vDRHXA,100,112094,1424,15,79,44,5,3
694,2/5/2020 2:00,vDRKPA,100,111450,1415,13,78,19,4,3
695,2/5/2020 2:00,vDRHXA,100,111250,1456,15,79,44,5,3
696,2/5/2020 2:15,vDRKPA,100,112363,1456,13,78,19,4,3
697,2/5/2020 2:15,vDRHXA,100,112625,1468,16,79,44,5,3
698,2/5/2020 2:30,vDRKPA,100,113324,1397,13,78,19,4,3
699,2/5/2020 2:30,vDRHXA,100,113502,1446,15,79,43,5,3
700,2/5/2020 2:45,vDRKPA,100,113861,1393,13,78,19,4,3
701,2/5/2020 2:45,vDRHXA,100,114428,1429,15,79,43,5,3
702,2/5/2020 3:00,vDRKPA,100,115497,1694,13,78,19,4,3
703,2/5/2020 3:00,vDRHXA,100,115064,1700,15,79,43,5,3
704,2/5/2020 3:15,vDRKPA,100,118060,1907,13,78,19,4,3
705,2/5/2020 3:15,vDRHXA,100,118556,1900,15,79,42,4,3
706,2/5/2020 3:30,vDRKPA,100,118452,2001,12,78,19,4,3
707,2/5/2020 3:30,vDRHXA,100,117568,2026,15,79,42,4,3
708,2/5/2020 3:45,vDRKPA,100,117940,1629,13,78,19,4,3
709,2/5/2020 3:45,vDRHXA,100,117547,1672,15,79,42,4,3
710,2/5/2020 4:00,vDRKPA,100,116590,1350,12,78,19,4,3
711,2/5/2020 4:00,vDRHXA,100,117401,1371,15,79,42,4,3
712,2/5/2020 4:15,vDRKPA,100,117416,1244,13,78,19,4,3
713,2/5/2020 4:15,vDRHXA,100,117748,1270,15,79,42,5,3
714,2/5/2020 4:30,vDRKPA,100,115429,1088,13,78,19,4,3
715,2/5/2020 4:30,vDRHXA,100,116617,1092,15,79,43,5,3
716,2/5/2020 4:45,vDRKPA,100,116684,1020,14,78,19,4,3
717,2/5/2020 4:45,vDRHXA,100,116892,1073,15,79,44,5,3
718,2/5/2020 5:00,vDRKPA,100,118536,676,13,78,20,4,3
719,2/5/2020 5:00,vDRHXA,100,118693,720,16,79,44,5,3
720,2/5/2020 5:15,vDRKPA,100,121378,644,14,78,20,4,3
721,2/5/2020 5:15,vDRHXA,100,121358,681,17,79,46,5,3
722,2/5/2020 5:30,vDRKPA,100,120212,645,14,78,20,4,3
723,2/5/2020 5:30,vDRHXA,100,119981,659,16,79,44,5,3
724,2/5/2020 5:45,vDRKPA,100,118463,568,14,78,20,4,3
725,2/5/2020 5:45,vDRHXA,100,119100,580,17,79,45,5,3
726,2/5/2020 6:00,vDRKPA,100,119591,625,14,78,20,4,3
727,2/5/2020 6:00,vDRHXA,100,119867,674,16,79,45,5,3
728,2/5/2020 6:15,vDRKPA,100,119948,575,14,78,20,4,3
729,2/5/2020 6:15,vDRHXA,100,119807,598,17,79,44,5,3
730,2/5/2020 6:30,vDRKPA,100,119414,964,14,78,20,4,3
731,2/5/2020 6:30,vDRHXA,100,120390,1008,16,79,44,5,3
732,2/5/2020 6:45,vDRKPA,100,118854,1086,14,78,20,4,3
